Stock,Date,Time,Price
BSE,2023-10-17,09:16,1502.65
BSE,2023-10-17,09:17,1498.0
BSE,2023-10-17,09:18,1495.1
BSE,2023-10-17,09:19,1499.0
BSE,2023-10-17,09:20,1496.05
BSE,2023-10-17,09:21,1494.9
BSE,2023-10-17,09:22,1494.95
BSE,2023-10-17,09:23,1493.0
BSE,2023-10-17,09:24,1493.0
BSE,2023-10-17,09:25,1492.0
BSE,2023-10-17,09:26,1492.05
BSE,2023-10-17,09:27,1488.05
BSE,2023-10-17,09:28,1491.8
BSE,2023-10-17,09:29,1488.8
BSE,2023-10-17,09:30,1487.5
BSE,2023-10-17,09:31,1488.05
BSE,2023-10-17,09:32,1490.0
BSE,2023-10-17,09:33,1490.0
BSE,2023-10-17,09:34,1491.0
BSE,2023-10-17,09:35,1490.3
BSE,2023-10-17,09:36,1489.45
BSE,2023-10-17,09:37,1489.9
BSE,2023-10-17,09:38,1488.9
BSE,2023-10-17,09:39,1489.8
BSE,2023-10-17,09:40,1489.65
BSE,2023-10-17,09:41,1488.25
BSE,2023-10-17,09:42,1489.5
BSE,2023-10-17,09:43,1487.75
BSE,2023-10-17,09:44,1487.4
BSE,2023-10-17,09:45,1487.5
BSE,2023-10-17,09:46,1490.0
BSE,2023-10-17,09:47,1488.75
BSE,2023-10-17,09:48,1490.0
BSE,2023-10-17,09:49,1489.6
BSE,2023-10-17,09:50,1488.0
BSE,2023-10-17,09:51,1489.65
BSE,2023-10-17,09:52,1489.5
BSE,2023-10-17,09:53,1489.2
BSE,2023-10-17,09:54,1489.0
BSE,2023-10-17,09:55,1489.75
BSE,2023-10-17,09:56,1490.0
BSE,2023-10-17,09:57,1489.0
BSE,2023-10-17,09:58,1489.0
BSE,2023-10-17,09:59,1489.7
BSE,2023-10-17,10:00,1490.0
BSE,2023-10-17,10:01,1489.9
BSE,2023-10-17,10:02,1489.9
BSE,2023-10-17,10:03,1491.8
BSE,2023-10-17,10:04,1490.0
BSE,2023-10-17,10:05,1491.9
BSE,2023-10-17,10:06,1491.85
BSE,2023-10-17,10:07,1491.0
BSE,2023-10-17,10:08,1491.3
BSE,2023-10-17,10:09,1492.0
BSE,2023-10-17,10:10,1492.8
BSE,2023-10-17,10:11,1492.75
BSE,2023-10-17,10:12,1490.5
BSE,2023-10-17,10:13,1491.0
BSE,2023-10-17,10:14,1491.0
BSE,2023-10-17,10:15,1490.05
BSE,2023-10-17,10:16,1490.95
BSE,2023-10-17,10:17,1491.45
BSE,2023-10-17,10:18,1491.0
BSE,2023-10-17,10:19,1490.0
BSE,2023-10-17,10:20,1491.6
BSE,2023-10-17,10:21,1490.65
BSE,2023-10-17,10:22,1490.25
BSE,2023-10-17,10:23,1490.8
BSE,2023-10-17,10:24,1490.0
BSE,2023-10-17,10:25,1490.0
BSE,2023-10-17,10:26,1490.0
BSE,2023-10-17,10:27,1490.0
BSE,2023-10-17,10:28,1490.0
BSE,2023-10-17,10:29,1489.0
BSE,2023-10-17,10:30,1484.65
BSE,2023-10-17,10:31,1480.1
BSE,2023-10-17,10:32,1482.25
BSE,2023-10-17,10:33,1483.25
BSE,2023-10-17,10:34,1477.55
BSE,2023-10-17,10:35,1478.15
BSE,2023-10-17,10:36,1478.15
BSE,2023-10-17,10:37,1477.7
BSE,2023-10-17,10:38,1478.1
BSE,2023-10-17,10:39,1477.0
BSE,2023-10-17,10:40,1477.95
BSE,2023-10-17,10:41,1477.6
BSE,2023-10-17,10:42,1479.25
BSE,2023-10-17,10:43,1479.0
BSE,2023-10-17,10:44,1478.0
BSE,2023-10-17,10:45,1479.9
BSE,2023-10-17,10:46,1478.45
BSE,2023-10-17,10:47,1479.65
