Stock,Date,Time,Price
RELIANCE,2023-10-18,09:16,2349.75
RELIANCE,2023-10-18,09:17,2351.6
RELIANCE,2023-10-18,09:18,2353.3
RELIANCE,2023-10-18,09:19,2354.3
RELIANCE,2023-10-18,09:20,2353.2
RELIANCE,2023-10-18,09:21,2350.55
RELIANCE,2023-10-18,09:22,2351.95
RELIANCE,2023-10-18,09:23,2352.05
RELIANCE,2023-10-18,09:24,2351.75
RELIANCE,2023-10-18,09:25,2353.85
RELIANCE,2023-10-18,09:26,2353.55
RELIANCE,2023-10-18,09:27,2353.05
RELIANCE,2023-10-18,09:28,2351.3
RELIANCE,2023-10-18,09:29,2351.1
RELIANCE,2023-10-18,09:30,2352.05
RELIANCE,2023-10-18,09:31,2352.8
RELIANCE,2023-10-18,09:32,2353.3
RELIANCE,2023-10-18,09:33,2354.8
RELIANCE,2023-10-18,09:34,2357.15
RELIANCE,2023-10-18,09:35,2358.05
RELIANCE,2023-10-18,09:36,2360.85
RELIANCE,2023-10-18,09:37,2363.0
RELIANCE,2023-10-18,09:38,2362.7
RELIANCE,2023-10-18,09:39,2363.25
RELIANCE,2023-10-18,09:40,2362.45
RELIANCE,2023-10-18,09:41,2363.1
RELIANCE,2023-10-18,09:42,2362.35
RELIANCE,2023-10-18,09:43,2361.9
RELIANCE,2023-10-18,09:44,2361.8
RELIANCE,2023-10-18,09:45,2362.0
RELIANCE,2023-10-18,09:46,2362.0
RELIANCE,2023-10-18,09:47,2365.5
RELIANCE,2023-10-18,09:48,2363.1
RELIANCE,2023-10-18,09:49,2362.1
RELIANCE,2023-10-18,09:50,2362.95
RELIANCE,2023-10-18,09:51,2362.0
RELIANCE,2023-10-18,09:52,2361.0
RELIANCE,2023-10-18,09:53,2361.7
RELIANCE,2023-10-18,09:54,2362.5
RELIANCE,2023-10-18,09:55,2362.0
RELIANCE,2023-10-18,09:56,2362.85
RELIANCE,2023-10-18,09:57,2361.25
RELIANCE,2023-10-18,09:58,2361.75
RELIANCE,2023-10-18,09:59,2365.25
RELIANCE,2023-10-18,10:00,2365.6
RELIANCE,2023-10-18,10:01,2366.3
RELIANCE,2023-10-18,10:02,2365.8
RELIANCE,2023-10-18,10:03,2366.95
RELIANCE,2023-10-18,10:04,2366.25
RELIANCE,2023-10-18,10:05,2365.45
RELIANCE,2023-10-18,10:06,2366.0
RELIANCE,2023-10-18,10:07,2365.85
RELIANCE,2023-10-18,10:08,2364.0
RELIANCE,2023-10-18,10:09,2364.4
RELIANCE,2023-10-18,10:10,2362.2
RELIANCE,2023-10-18,10:11,2363.4
RELIANCE,2023-10-18,10:12,2364.8
RELIANCE,2023-10-18,10:13,2364.6
RELIANCE,2023-10-18,10:14,2362.4
RELIANCE,2023-10-18,10:15,2364.7
RELIANCE,2023-10-18,10:16,2364.0
RELIANCE,2023-10-18,10:17,2364.7
RELIANCE,2023-10-18,10:18,2364.7
RELIANCE,2023-10-18,10:19,2364.1
RELIANCE,2023-10-18,10:20,2363.5
RELIANCE,2023-10-18,10:21,2364.3
RELIANCE,2023-10-18,10:22,2362.75
RELIANCE,2023-10-18,10:23,2362.9
RELIANCE,2023-10-18,10:24,2363.5
RELIANCE,2023-10-18,10:25,2364.3
RELIANCE,2023-10-18,10:26,2364.0
RELIANCE,2023-10-18,10:27,2363.7
RELIANCE,2023-10-18,10:28,2363.5
RELIANCE,2023-10-18,10:29,2363.4
RELIANCE,2023-10-18,10:30,2361.75
RELIANCE,2023-10-18,10:31,2362.45
RELIANCE,2023-10-18,10:32,2363.0
RELIANCE,2023-10-18,10:33,2362.95
RELIANCE,2023-10-18,10:34,2363.9
RELIANCE,2023-10-18,10:35,2363.1
RELIANCE,2023-10-18,10:36,2362.9
RELIANCE,2023-10-18,10:37,2362.25
RELIANCE,2023-10-18,10:38,2363.2
RELIANCE,2023-10-18,10:39,2362.7
RELIANCE,2023-10-18,10:40,2362.3
RELIANCE,2023-10-18,10:41,2362.6
RELIANCE,2023-10-18,10:42,2362.05
RELIANCE,2023-10-18,10:43,2361.6
RELIANCE,2023-10-18,10:44,2361.15
RELIANCE,2023-10-18,10:45,2358.0
RELIANCE,2023-10-18,10:46,2357.65
RELIANCE,2023-10-18,10:47,2356.2
RELIANCE,2023-10-18,10:48,2357.2
RELIANCE,2023-10-18,10:49,2358.05
RELIANCE,2023-10-18,10:50,2357.1
RELIANCE,2023-10-18,10:51,2356.25
RELIANCE,2023-10-18,10:52,2356.5
RELIANCE,2023-10-18,10:53,2357.2
RELIANCE,2023-10-18,10:54,2357.0
RELIANCE,2023-10-18,10:55,2356.55
RELIANCE,2023-10-18,10:56,2357.15
RELIANCE,2023-10-18,10:57,2357.45
RELIANCE,2023-10-18,10:58,2357.05
RELIANCE,2023-10-18,10:59,2355.1
RELIANCE,2023-10-18,11:00,2355.25
RELIANCE,2023-10-18,11:01,2357.0
RELIANCE,2023-10-18,11:02,2354.25
RELIANCE,2023-10-18,11:03,2354.65
RELIANCE,2023-10-18,11:04,2354.95
RELIANCE,2023-10-18,11:05,2354.5
RELIANCE,2023-10-18,11:06,2355.0
RELIANCE,2023-10-18,11:07,2354.2
RELIANCE,2023-10-18,11:08,2353.65
RELIANCE,2023-10-18,11:09,2353.95
RELIANCE,2023-10-18,11:10,2351.6
RELIANCE,2023-10-18,11:11,2351.1
RELIANCE,2023-10-18,11:12,2349.35
RELIANCE,2023-10-18,11:13,2349.0
RELIANCE,2023-10-18,11:14,2348.95
RELIANCE,2023-10-18,11:15,2349.0
RELIANCE,2023-10-18,11:16,2348.9
RELIANCE,2023-10-18,11:17,2350.0
RELIANCE,2023-10-18,11:18,2351.0
RELIANCE,2023-10-18,11:19,2350.5
RELIANCE,2023-10-18,11:20,2350.25
RELIANCE,2023-10-18,11:21,2350.0
RELIANCE,2023-10-18,11:22,2349.55
RELIANCE,2023-10-18,11:23,2350.0
RELIANCE,2023-10-18,11:24,2350.2
RELIANCE,2023-10-18,11:25,2350.2
RELIANCE,2023-10-18,11:26,2349.5
RELIANCE,2023-10-18,11:27,2349.9
