Stock,Date,Time,Price
TATASTEEL,2023-10-18,11:34,127.6
TATASTEEL,2023-10-18,11:35,127.5
TATASTEEL,2023-10-18,11:36,127.65
TATASTEEL,2023-10-18,11:37,127.6
TATASTEEL,2023-10-18,11:38,127.6
TATASTEEL,2023-10-18,11:39,127.65
TATASTEEL,2023-10-18,11:40,127.6
TATASTEEL,2023-10-18,11:41,127.6
TATASTEEL,2023-10-18,11:42,127.65
TATASTEEL,2023-10-18,11:43,127.65
TATASTEEL,2023-10-18,11:44,127.55
TATASTEEL,2023-10-18,11:45,127.4
TATASTEEL,2023-10-18,11:46,127.35
TATASTEEL,2023-10-18,11:47,127.4
TATASTEEL,2023-10-18,11:48,127.3
TATASTEEL,2023-10-18,11:49,127.3
TATASTEEL,2023-10-18,11:50,127.35
TATASTEEL,2023-10-18,11:51,127.3
TATASTEEL,2023-10-18,11:52,127.35
TATASTEEL,2023-10-18,11:53,127.3
TATASTEEL,2023-10-18,11:54,127.35
TATASTEEL,2023-10-18,11:55,127.35
TATASTEEL,2023-10-18,11:56,127.3
TATASTEEL,2023-10-18,11:57,127.2
TATASTEEL,2023-10-18,11:58,127.1
TATASTEEL,2023-10-18,11:59,127.1
TATASTEEL,2023-10-18,12:00,127.05
TATASTEEL,2023-10-18,12:01,127.05
TATASTEEL,2023-10-18,12:02,127.0
TATASTEEL,2023-10-18,12:03,127.0
TATASTEEL,2023-10-18,12:04,127.05
TATASTEEL,2023-10-18,12:05,126.95
TATASTEEL,2023-10-18,12:06,127.1
TATASTEEL,2023-10-18,12:07,127.15
TATASTEEL,2023-10-18,12:08,127.25
TATASTEEL,2023-10-18,12:09,127.2
TATASTEEL,2023-10-18,12:10,127.25
TATASTEEL,2023-10-18,12:11,127.25
TATASTEEL,2023-10-18,12:12,127.2
TATASTEEL,2023-10-18,12:13,127.2
TATASTEEL,2023-10-18,12:14,127.1
TATASTEEL,2023-10-18,12:15,127.0
TATASTEEL,2023-10-18,12:16,127.0
TATASTEEL,2023-10-18,12:17,127.1
TATASTEEL,2023-10-18,12:18,127.05
TATASTEEL,2023-10-18,12:19,127.05
TATASTEEL,2023-10-18,12:20,127.05
TATASTEEL,2023-10-18,12:21,127.15
TATASTEEL,2023-10-18,12:22,127.0
TATASTEEL,2023-10-18,12:23,127.1
TATASTEEL,2023-10-18,12:24,127.05
TATASTEEL,2023-10-18,12:25,127.05
TATASTEEL,2023-10-18,12:26,127.0
TATASTEEL,2023-10-18,12:27,127.05
TATASTEEL,2023-10-18,12:28,127.2
TATASTEEL,2023-10-18,12:29,127.25
TATASTEEL,2023-10-18,12:30,127.25
TATASTEEL,2023-10-18,12:31,127.15
TATASTEEL,2023-10-18,12:32,127.0
TATASTEEL,2023-10-18,12:33,126.95
TATASTEEL,2023-10-18,12:34,126.8
TATASTEEL,2023-10-18,12:35,126.9
TATASTEEL,2023-10-18,12:36,126.85
TATASTEEL,2023-10-18,12:37,126.95
TATASTEEL,2023-10-18,12:38,126.95
TATASTEEL,2023-10-18,12:39,126.95
TATASTEEL,2023-10-18,12:40,126.9
TATASTEEL,2023-10-18,12:41,126.85
TATASTEEL,2023-10-18,12:42,126.85
TATASTEEL,2023-10-18,12:43,126.85
TATASTEEL,2023-10-18,12:44,127.05
TATASTEEL,2023-10-18,12:45,127.05
TATASTEEL,2023-10-18,12:46,127.05
TATASTEEL,2023-10-18,12:47,127.05
TATASTEEL,2023-10-18,12:48,127.05
