Stock,Date,Time,Price
ITC,2023-10-17,09:16,449.15
ITC,2023-10-17,09:17,449.8
ITC,2023-10-17,09:18,450.2
ITC,2023-10-17,09:19,450.6
ITC,2023-10-17,09:20,450.2
ITC,2023-10-17,09:21,450.55
ITC,2023-10-17,09:22,450.85
ITC,2023-10-17,09:23,450.45
ITC,2023-10-17,09:24,450.4
ITC,2023-10-17,09:25,450.4
ITC,2023-10-17,09:26,450.4
ITC,2023-10-17,09:27,450.1
ITC,2023-10-17,09:28,450.45
ITC,2023-10-17,09:29,450.6
ITC,2023-10-17,09:30,451.1
ITC,2023-10-17,09:31,450.9
ITC,2023-10-17,09:32,450.75
ITC,2023-10-17,09:33,451.05
ITC,2023-10-17,09:34,450.85
ITC,2023-10-17,09:35,450.95
ITC,2023-10-17,09:36,450.95
ITC,2023-10-17,09:37,451.1
ITC,2023-10-17,09:38,451.05
ITC,2023-10-17,09:39,451.1
ITC,2023-10-17,09:40,451.2
ITC,2023-10-17,09:41,451.35
ITC,2023-10-17,09:42,451.45
ITC,2023-10-17,09:43,451.6
ITC,2023-10-17,09:44,451.8
ITC,2023-10-17,09:45,452.0
ITC,2023-10-17,09:46,452.0
ITC,2023-10-17,09:47,452.2
ITC,2023-10-17,09:48,451.95
ITC,2023-10-17,09:49,451.95
ITC,2023-10-17,09:50,452.0
ITC,2023-10-17,09:51,452.0
ITC,2023-10-17,09:52,451.75
ITC,2023-10-17,09:53,451.5
ITC,2023-10-17,09:54,451.7
ITC,2023-10-17,09:55,451.85
ITC,2023-10-17,09:56,451.6
ITC,2023-10-17,09:57,451.55
ITC,2023-10-17,09:58,451.75
ITC,2023-10-17,09:59,451.75
ITC,2023-10-17,10:00,451.85
ITC,2023-10-17,10:01,451.9
ITC,2023-10-17,10:02,452.0
ITC,2023-10-17,10:03,452.1
ITC,2023-10-17,10:04,452.2
ITC,2023-10-17,10:05,452.1
ITC,2023-10-17,10:06,452.1
ITC,2023-10-17,10:07,452.1
ITC,2023-10-17,10:08,452.2
ITC,2023-10-17,10:09,452.3
ITC,2023-10-17,10:10,452.6
ITC,2023-10-17,10:11,453.15
ITC,2023-10-17,10:12,453.55
ITC,2023-10-17,10:13,453.35
ITC,2023-10-17,10:14,453.15
ITC,2023-10-17,10:15,452.75
ITC,2023-10-17,10:16,452.7
ITC,2023-10-17,10:17,453.1
ITC,2023-10-17,10:18,453.1
ITC,2023-10-17,10:19,453.15
ITC,2023-10-17,10:20,453.15
ITC,2023-10-17,10:21,452.85
ITC,2023-10-17,10:22,452.85
ITC,2023-10-17,10:23,452.8
ITC,2023-10-17,10:24,452.5
ITC,2023-10-17,10:25,452.55
ITC,2023-10-17,10:26,452.65
ITC,2023-10-17,10:27,452.6
ITC,2023-10-17,10:28,452.6
ITC,2023-10-17,10:29,452.6
ITC,2023-10-17,10:30,452.85
ITC,2023-10-17,10:31,452.85
ITC,2023-10-17,10:32,453.0
ITC,2023-10-17,10:33,453.0
ITC,2023-10-17,10:34,453.1
ITC,2023-10-17,10:35,453.45
ITC,2023-10-17,10:36,453.75
ITC,2023-10-17,10:37,453.95
ITC,2023-10-17,10:38,454.2
ITC,2023-10-17,10:39,453.85
ITC,2023-10-17,10:40,453.45
ITC,2023-10-17,10:41,453.4
ITC,2023-10-17,10:42,453.4
ITC,2023-10-17,10:43,453.4
ITC,2023-10-17,10:44,453.35
ITC,2023-10-17,10:45,453.3
