Stock,Date,Time,Price
TATASTEEL,2023-10-17,09:15,127.7
TATASTEEL,2023-10-17,09:16,127.9
TATASTEEL,2023-10-17,09:17,128.15
TATASTEEL,2023-10-17,09:18,128.05
TATASTEEL,2023-10-17,09:19,127.8
TATASTEEL,2023-10-17,09:20,127.85
TATASTEEL,2023-10-17,09:21,127.85
TATASTEEL,2023-10-17,09:22,127.95
TATASTEEL,2023-10-17,09:23,128.0
TATASTEEL,2023-10-17,09:24,128.1
TATASTEEL,2023-10-17,09:25,128.2
TATASTEEL,2023-10-17,09:26,128.25
TATASTEEL,2023-10-17,09:27,128.25
TATASTEEL,2023-10-17,09:28,128.2
TATASTEEL,2023-10-17,09:29,128.2
TATASTEEL,2023-10-17,09:30,128.2
TATASTEEL,2023-10-17,09:31,128.4
TATASTEEL,2023-10-17,09:32,128.35
TATASTEEL,2023-10-17,09:33,128.3
TATASTEEL,2023-10-17,09:34,128.25
TATASTEEL,2023-10-17,09:35,128.3
TATASTEEL,2023-10-17,09:36,128.25
TATASTEEL,2023-10-17,09:37,128.3
TATASTEEL,2023-10-17,09:38,128.25
TATASTEEL,2023-10-17,09:39,128.3
TATASTEEL,2023-10-17,09:40,128.2
TATASTEEL,2023-10-17,09:41,128.2
TATASTEEL,2023-10-17,09:42,128.25
TATASTEEL,2023-10-17,09:43,128.3
TATASTEEL,2023-10-17,09:44,128.3
TATASTEEL,2023-10-17,09:45,128.3
TATASTEEL,2023-10-17,09:46,128.35
TATASTEEL,2023-10-17,09:47,128.3
TATASTEEL,2023-10-17,09:48,128.2
TATASTEEL,2023-10-17,09:49,128.2
TATASTEEL,2023-10-17,09:50,128.3
TATASTEEL,2023-10-17,09:51,128.3
TATASTEEL,2023-10-17,09:52,128.3
TATASTEEL,2023-10-17,09:53,128.25
TATASTEEL,2023-10-17,09:54,128.25
TATASTEEL,2023-10-17,09:55,128.25
TATASTEEL,2023-10-17,09:56,128.2
TATASTEEL,2023-10-17,09:57,128.25
TATASTEEL,2023-10-17,09:58,128.25
TATASTEEL,2023-10-17,09:59,128.3
TATASTEEL,2023-10-17,10:00,128.35
TATASTEEL,2023-10-17,10:01,128.3
TATASTEEL,2023-10-17,10:02,128.35
TATASTEEL,2023-10-17,10:03,128.5
TATASTEEL,2023-10-17,10:04,128.5
TATASTEEL,2023-10-17,10:05,128.55
TATASTEEL,2023-10-17,10:06,128.55
TATASTEEL,2023-10-17,10:07,128.5
TATASTEEL,2023-10-17,10:08,128.45
TATASTEEL,2023-10-17,10:09,128.4
TATASTEEL,2023-10-17,10:10,128.4
TATASTEEL,2023-10-17,10:11,128.3
TATASTEEL,2023-10-17,10:12,128.3
TATASTEEL,2023-10-17,10:13,128.25
TATASTEEL,2023-10-17,10:14,128.25
TATASTEEL,2023-10-17,10:15,128.2
TATASTEEL,2023-10-17,10:16,128.3
TATASTEEL,2023-10-17,10:17,128.3
TATASTEEL,2023-10-17,10:18,128.3
TATASTEEL,2023-10-17,10:19,128.45
TATASTEEL,2023-10-17,10:20,128.35
TATASTEEL,2023-10-17,10:21,128.45
TATASTEEL,2023-10-17,10:22,128.4
TATASTEEL,2023-10-17,10:23,128.35
TATASTEEL,2023-10-17,10:24,128.3
TATASTEEL,2023-10-17,10:25,128.3
TATASTEEL,2023-10-17,10:26,128.35
TATASTEEL,2023-10-17,10:27,128.3
TATASTEEL,2023-10-17,10:28,128.35
TATASTEEL,2023-10-17,10:29,128.25
TATASTEEL,2023-10-17,10:30,128.25
TATASTEEL,2023-10-17,10:31,128.3
TATASTEEL,2023-10-17,10:32,128.3
TATASTEEL,2023-10-17,10:33,128.25
TATASTEEL,2023-10-17,10:34,128.1
TATASTEEL,2023-10-17,10:35,128.0
TATASTEEL,2023-10-17,10:36,128.05
TATASTEEL,2023-10-17,10:37,128.15
TATASTEEL,2023-10-17,10:38,128.25
TATASTEEL,2023-10-17,10:39,128.25
TATASTEEL,2023-10-17,10:40,128.25
TATASTEEL,2023-10-17,10:41,128.25
TATASTEEL,2023-10-17,10:42,128.25
TATASTEEL,2023-10-17,10:43,128.25
TATASTEEL,2023-10-17,10:44,128.2
TATASTEEL,2023-10-17,10:45,128.2
TATASTEEL,2023-10-17,10:46,128.25
